Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_Slant angle of handwriting,Feature_Letter spacing consistency,Feature_Letter spacing consistency,Feature_Line alignment (straight or curved writing),Feature_Loop formation in letters,Feature_Stroke smoothness,Feature_Word spacing variability,Feature_Letter size consistency,Feature_Pen lift frequency,Feature_Overall legibility score,Feature_Cursive vs. print writing tendency,Feature_Speed fluctuations (within a single sentence),Feature_Pen tilt direction,Feature_Ink darkness variation,Feature_Number of strokes per letter
sample_1487.jpg,54,0.772064608,0.940594196,0.42269597,0.832502371,0.035483615,Female,28,0.146823317,0.378230526,0.554151046,0.526202923,0.650260821,0.35192712,0.782549027,0.011070306,0.363558401,0.968026725,0.038421005,0.129770243,0.303271972,0.509623437,0.613439502
sample_1488.jpg,32,0.137146058,0.308908356,0.444936969,0.044773177,0.214714719,Female,45,0.422860581,0.990569667,0.631593648,0.567724145,0.632365745,0.348806949,0.848495829,0.819714442,0.868199067,0.727402219,0.055671297,0.35407912,0.538192036,0.920164959,0.090619534
sample_1489.jpg,19,0.937006715,0.30094008,0.692636486,0.162872809,0.852931559,Male,55,0.757809466,0.434749216,0.837996866,0.451808958,0.736797395,0.935563332,0.368540614,0.191874864,0.355370182,0.545879218,0.345428203,0.931045056,0.013285225,0.034996564,0.862504268
sample_1490.jpg,38,0.727360522,0.760371099,0.17415736,0.879580631,0.949115172,Female,59,0.641403639,0.566077054,0.734028392,0.588504288,0.167636998,0.434465194,0.969838518,0.091806001,0.526202137,0.072282638,0.756507438,0.415557561,0.946197586,0.186204634,0.039803362
sample_1491.jpg,22,0.75551088,0.990830845,0.421419342,0.256350404,0.922119456,Male,59,0.703814019,0.125183627,0.348433068,0.744456891,0.085192093,0.048357812,0.10966626,0.964228674,0.052799817,0.087684568,0.946554887,0.654756886,0.985066506,0.26688496,0.021045852
sample_1492.jpg,39,0.710057717,0.815703078,0.745929371,0.793264346,0.903035268,Male,58,0.600641892,0.803160786,0.763644233,0.190983925,0.353302996,0.021392213,0.52578077,0.926385722,0.801153208,0.966893869,0.497389303,0.001920668,0.873161318,0.230064548,0.23109714
sample_1493.jpg,27,0.363990394,0.673060107,0.57500117,0.756004717,0.523953993,Other,40,0.698362592,0.416896076,0.796404231,0.865266957,0.675624542,0.284170644,0.42616019,0.720205906,0.489899948,0.502897068,0.781561782,0.886367297,0.604999748,0.203232237,0.885682403
sample_1494.jpg,42,0.008475241,0.093958694,0.534034118,0.540933998,0.863891664,Male,31,0.78455195,0.131348925,0.481346406,0.565478278,0.32276963,0.700752554,0.340030045,0.556607753,0.329497478,0.28191684,0.19769441,0.769389459,0.234396076,0.873132208,0.809499391
sample_1495.jpg,52,0.063807088,0.816391458,0.637919273,0.905830074,0.132020277,Other,53,0.239019342,0.792026662,0.969709011,0.826038605,0.116597144,0.686217692,0.398030548,0.831852008,0.912516137,0.636700198,0.140786801,0.463162579,0.822745663,0.237538519,0.125698907
sample_1496.jpg,40,0.019081628,0.567657948,0.033296115,0.657173294,0.906125355,Female,40,0.036280437,0.887005379,0.786280152,0.223713102,0.102004535,0.338953809,0.594840133,0.214352762,0.647071718,0.804739082,0.052316045,0.48820037,0.718612546,0.123907294,0.208095485
sample_1497.jpg,18,0.077802278,0.418805166,0.145887205,0.496900086,0.890839648,Other,18,0.184132669,0.162244318,0.319066827,0.038615844,0.363592147,0.496777454,0.234618263,0.806416328,0.980914278,0.81116062,0.850050841,0.045004004,0.290087734,0.794824734,0.277993149
sample_1498.jpg,26,0.195655445,0.914827564,0.363149459,0.382685327,0.254663663,Other,31,0.285225485,0.103148817,0.244812038,0.757276858,0.493011452,0.453645066,0.629627617,0.143777925,0.760059594,0.904648916,0.439184634,0.362404074,0.508988097,0.137329602,0.814322905
sample_1499.jpg,59,0.987056175,0.999958298,0.799951133,0.996793804,0.814991299,Female,31,0.895422026,0.5262569,0.44953832,0.528942848,0.089416969,0.629406802,0.272875772,0.425855117,0.692396861,0.489690264,0.768409485,0.739347903,0.0990228,0.009150053,0.853172158
sample_1500.jpg,49,0.873624391,0.726664117,0.206115496,0.764579109,0.894025112,Male,54,0.571086507,0.548631143,0.855805424,0.976699753,0.640267782,0.381404218,0.448101765,0.600852798,0.930123689,0.072359967,0.870036814,0.152187945,0.734064924,0.245992899,0.519723141
sample_1501.jpg,41,0.798070343,0.604136392,0.071962978,0.250414332,0.711538317,Male,31,0.395685226,0.652210719,0.186221173,0.004886166,0.762491909,0.674814624,0.163507298,0.688553518,0.75507995,0.559813673,0.688136397,0.250780699,0.934970877,0.271989879,0.504840322
sample_1502.jpg,18,0.211512672,0.511908822,0.724800612,0.45409667,0.95940058,Male,54,0.891021258,0.215901799,0.398510011,0.665399457,0.146075498,0.364915046,0.704104996,0.181837022,0.521372508,0.617206631,0.804674995,0.984287635,0.435679653,0.064873362,0.927853315
sample_1503.jpg,34,0.489539612,0.390698544,0.278072752,0.826187944,0.429301271,Male,58,0.953143693,0.876210895,0.625508538,0.247670006,0.058831323,0.491034454,0.538109656,0.867771876,0.401620377,0.630365752,0.800896749,0.981798457,0.582404606,0.97137454,0.081121987
sample_1504.jpg,56,0.632249853,0.202722,0.444433845,0.843178163,0.028274495,Female,36,0.165143852,0.798968446,0.606951329,0.544998962,0.434875362,0.475958373,0.837737576,0.499552215,0.586474543,0.485519933,0.019873647,0.998522399,0.40347345,0.689186659,0.241070254
sample_1505.jpg,13,0.315376726,0.788958194,0.743508197,0.570080396,0.473747484,Other,20,0.17380832,0.571457286,0.395072956,0.535451633,0.308244477,0.980235345,0.047590615,0.363249719,0.153302114,0.921617202,0.634138537,0.232050974,0.525077577,0.883297202,0.933837546
sample_1506.jpg,30,0.031242694,0.14899918,0.714241639,0.443338194,0.673866739,Other,22,0.229704779,0.293793316,0.167662558,0.361709051,0.872931459,0.11227942,0.023593077,0.866390111,0.63019186,0.762591848,0.420771745,0.970182156,0.746666368,0.39159522,0.8047886
sample_1507.jpg,54,0.352049279,0.181426506,0.580095908,0.616226549,0.745526935,Female,46,0.807158061,0.704559865,0.300896507,0.08156955,0.905458954,0.984681679,0.966157491,0.412821863,0.742948627,0.406588701,0.028998875,0.062772046,0.111671176,0.937441469,0.508063664
sample_1508.jpg,28,0.261502176,0.315294914,0.809639709,0.656822891,0.540025398,Male,27,0.044275911,0.951832409,0.805994837,0.404214967,0.895464623,0.419835246,0.40815159,0.485478127,0.774993872,0.58047089,0.271556727,0.397001109,0.201628249,0.278048163,0.813025835
sample_1509.jpg,30,0.247051592,0.730237114,0.010464827,0.121620985,0.226626705,Male,50,0.972210133,0.254468471,0.149675741,0.998456433,0.830334422,0.7433338,0.077779576,0.173049619,0.215580554,0.499379825,0.882646911,0.998432754,0.382653589,0.483932086,0.760624674
sample_1510.jpg,59,0.84960521,0.928003749,0.40358296,0.945371727,0.93604176,Other,40,0.800626479,0.242178312,0.594492579,0.482315679,0.245970638,0.798658816,0.988365098,0.117641121,0.175016212,0.897592764,0.441868736,0.414832183,0.400612916,0.756421243,0.997130461
sample_1511.jpg,46,0.083321919,0.222204858,0.597045398,0.928499634,0.885523279,Male,46,0.920007414,0.1548997,0.924478546,0.603120145,0.237114653,0.616636372,0.622785266,0.793554408,0.0806799,0.870347856,0.388127496,0.290295575,0.32196495,0.592551885,0.088608164
sample_1512.jpg,40,0.651932341,0.443846319,0.151382403,0.261613608,0.674960427,Male,22,0.549866743,0.176251744,0.857367104,0.773290845,0.644446498,0.247417254,0.509488749,0.953241717,0.251796508,0.989699848,0.976476841,0.432775191,0.987847373,0.589336276,0.389166575
sample_1513.jpg,10,0.729538012,0.700868854,0.530360866,0.71734412,0.41033824,Female,49,0.484231596,0.140372744,0.0262466,0.485222777,0.504023951,0.916117882,0.842466576,0.812890725,0.49301187,0.935573596,0.874421253,0.025131303,0.216862673,0.827774236,0.194378313
sample_1514.jpg,32,0.90911499,0.380136984,0.297977443,0.394886202,0.788180244,Male,32,0.598326755,0.948766633,0.900748203,0.743906622,0.413154273,0.622417294,0.077451024,0.413019935,0.712947832,0.169113127,0.073341977,0.443426987,0.465949643,0.305784972,0.013140778
sample_1515.jpg,25,0.997215717,0.91167098,0.091747778,0.282769618,0.432431041,Other,40,0.22752251,0.379689268,0.290062158,0.502645563,0.213748648,0.571373225,0.794075915,0.761559147,0.531472962,0.682194451,0.521422343,0.052221259,0.469643674,0.450921232,0.408700332
sample_1516.jpg,15,0.981227553,0.754741464,0.599444329,0.124652012,0.272201707,Other,42,0.920947772,0.391611426,0.210004667,0.76685235,0.845538696,0.036441144,0.040637437,0.114986447,0.575184833,0.659050368,0.418087022,0.254619425,0.515902055,0.224778228,0.072771127
sample_1517.jpg,35,0.807664095,0.402493692,0.814633701,0.344405135,0.145100091,Male,23,0.105657669,0.514609354,0.248181958,0.566557953,0.828267175,0.047268006,0.167850497,0.475556149,0.057858042,0.635465085,0.396491797,0.759799165,0.763939857,0.256768366,0.220106097
sample_1518.jpg,26,0.726010072,0.599562756,0.669406902,0.058152956,0.821892008,Other,54,0.63597617,0.422621419,0.285940708,0.972236448,0.327221679,0.301007975,0.340427372,0.948563307,0.659270883,0.315770642,0.56532311,0.962150318,0.548802261,0.170221286,0.794470889
sample_1519.jpg,52,0.435229106,0.946360213,0.103927481,0.457667656,0.460206941,Other,43,0.666204066,0.166751533,0.145681943,0.84692475,0.987104086,0.581132329,0.507604353,0.321087811,0.568221725,0.910317689,0.484584546,0.469858205,0.510720457,0.689900165,0.28059764
sample_1520.jpg,49,0.792392466,0.360883685,0.725324225,0.857324305,0.644510351,Other,48,0.621589033,0.843467376,0.578300235,0.543716618,0.782264296,0.891121314,0.604706279,0.691089573,0.608026271,0.064387531,0.987071065,0.261294743,0.007669964,0.543467515,0.558455082
sample_1521.jpg,28,0.126540113,0.352397518,0.21245438,0.12701774,0.299592209,Male,57,0.954337631,0.906196767,0.194811806,0.147565648,0.476624756,0.607322826,0.891974934,0.40555446,0.173275368,0.667391713,0.26638835,0.735387454,0.645138246,0.11731679,0.284289475
sample_1522.jpg,53,0.234553761,0.215980537,0.977585573,0.323852313,0.019736744,Other,35,0.890353386,0.101674803,0.96253672,0.653819375,0.995060152,0.994465411,0.777030362,0.239058764,0.68781045,0.574096039,0.326639798,0.78145192,0.82765671,0.874675229,0.804563368
sample_1523.jpg,22,0.930998152,0.21601223,0.153273812,0.16350322,0.832889469,Male,38,0.203958611,0.000793122,0.286593886,0.951921264,0.876897338,0.712372604,0.301279959,0.808527564,0.144909789,0.515093777,0.954547288,0.616494724,0.104813391,0.741393221,0.373794504
sample_1524.jpg,47,0.593048682,0.054444728,0.867983974,0.243871796,0.281733026,Female,49,0.884927259,0.183964285,0.743586353,0.228141627,0.959778128,0.271283038,0.258004817,0.409022507,0.486494778,0.835078038,0.225478529,0.291001744,0.455621862,0.950047705,0.670949802
sample_1525.jpg,48,0.825484119,0.238127352,0.270492295,0.023966166,0.101302063,Male,54,0.119325044,0.18691706,0.810929555,0.436699376,0.160673432,0.091255221,0.51448529,0.549454777,0.303521148,0.426668952,0.381100941,0.097241463,0.894395487,0.560104765,0.029014453
sample_1526.jpg,50,0.105254398,0.654454693,0.483868821,0.191759706,0.594662446,Other,34,0.742819961,0.157041392,0.975155385,0.810605019,0.128655749,0.75742785,0.999278643,0.853789502,0.035230106,0.778950192,0.171457685,0.145313756,0.237053169,0.467771897,0.257744194
sample_1527.jpg,28,0.809274339,0.828188306,0.70827976,0.024285575,0.449727047,Other,41,0.303444076,0.989601996,0.979882295,0.587131221,0.630151492,0.508346799,0.999155673,0.239097159,0.620412242,0.191835182,0.095131528,0.250080454,0.482651856,0.330681062,0.373201535
sample_1528.jpg,57,0.736227611,0.967751232,0.03930619,0.873412716,0.902415602,Female,43,0.396114983,0.451735936,0.510160837,0.283812137,0.326211635,0.097235745,0.439646287,0.322963476,0.846132906,0.174719369,0.639271202,0.226799562,0.245388915,0.934074369,0.899589126
sample_1529.jpg,11,0.721447795,0.181733172,0.544370761,0.071052368,0.115197397,Other,19,0.615265724,0.340423173,0.052590638,0.758056269,0.672502256,0.448636747,0.235068973,0.215087696,0.512352391,0.417457999,0.457815992,0.311877221,0.622323027,0.511470331,0.14479015
sample_1530.jpg,22,0.585288586,0.909577922,0.042830786,0.959655505,0.305011,Male,51,0.088767659,0.526043134,0.446051137,0.431607599,0.002326104,0.475162816,0.859058841,0.120091545,0.962122997,0.767676564,0.86635134,0.775271356,0.809834354,0.270236883,0.578855535
sample_1531.jpg,24,0.462473787,0.833562432,0.173601829,0.497674045,0.439375977,Other,58,0.713984427,0.389844721,0.39645596,0.728678442,0.580853484,0.279177101,0.876040805,0.9281036,0.797486878,0.824069725,0.579208863,0.035949393,0.997265558,0.667158599,0.041786851
sample_1532.jpg,10,0.548974221,0.326226687,0.414092086,0.909789109,0.367701417,Male,23,0.530232407,0.943268008,0.903294844,0.076451936,0.826445901,0.756079154,0.061866641,0.20873041,0.98944166,0.977513314,0.381470418,0.169834018,0.905832311,0.059562612,0.735906126
sample_1533.jpg,32,0.096423435,0.497249875,0.829612336,0.007440928,0.39737557,Male,19,0.69290067,0.324008227,0.487205607,0.879172658,0.032001642,0.029989143,0.125859764,0.900889071,0.622408727,0.305209157,0.779213652,0.016241491,0.358340466,0.112133673,0.52756191
sample_1534.jpg,44,0.027268476,0.390933232,0.156576106,0.92641276,0.999943595,Male,35,0.459347818,0.926838777,0.641743073,0.030399268,0.375231881,0.414549363,0.99666844,0.225573117,0.045511192,0.303900741,0.745874108,0.853223749,0.811798999,0.157236048,0.733871937
sample_1535.jpg,26,0.027457822,0.247013808,0.368160216,0.550544202,0.264231119,Other,53,0.063585973,0.728955644,0.460023807,0.944869001,0.055357242,0.806385087,0.92040455,0.990080116,0.735810489,0.221263938,0.430909733,0.089066649,0.095485521,0.081495946,0.03455899
sample_1536.jpg,54,0.75339298,0.176951551,0.847887755,0.4059533,0.829907568,Female,27,0.579056482,0.647393271,0.024189146,0.182042574,0.522578619,0.051106556,0.135543323,0.419411813,0.639892197,0.124437339,0.29350367,0.296220632,0.722629026,0.592697232,0.128299801
sample_1537.jpg,59,0.35816279,0.628078609,0.635247925,0.938460182,0.559627247,Female,29,0.469983227,0.33598699,0.824830825,0.124479844,0.435631036,0.687749785,0.827115684,0.072157777,0.063950936,0.914082828,0.598549061,0.416732298,0.543033908,0.916969518,0.26162217
sample_1538.jpg,34,0.825006968,0.783272914,0.50838525,0.130160542,0.567238399,Female,38,0.330206871,0.644433296,0.565338729,0.185276514,0.335326217,0.285890746,0.029057969,0.780885885,0.811960181,0.101739602,0.873731108,0.91045754,0.668116757,0.825563688,0.118875816
sample_1539.jpg,46,0.367187014,0.316833363,0.704484931,0.398256329,0.166315693,Female,57,0.762454528,0.906225514,0.377787524,0.74111585,0.846530824,0.709927513,0.292415818,0.915562543,0.487740409,0.640374028,0.563512559,0.066033163,0.559630964,0.834111276,0.249430953
sample_1540.jpg,53,0.095964606,0.727414431,0.665098801,0.032718194,0.307479367,Male,60,0.113611373,0.973047733,0.687635608,0.838449275,0.014638241,0.537465409,0.218941026,0.213386152,0.511368299,0.171358176,0.933955635,0.670119377,0.14908545,0.626514952,0.839741137
sample_1541.jpg,43,0.42146748,0.609700637,0.582520825,0.425458221,0.325841418,Other,52,0.442263552,0.343510745,0.977053721,0.958868021,0.29114588,0.998733459,0.578429345,0.803504438,0.789687217,0.309105929,0.165946495,0.053139053,0.098886191,0.402852917,0.900975082
sample_1542.jpg,16,0.64042266,0.974894697,0.405818525,0.13707715,0.351659569,Other,39,0.628734553,0.913559023,0.901439631,0.477759519,0.531643505,0.716474337,0.032981125,0.317943038,0.15022602,0.562071962,0.405738348,0.208865566,0.247122428,0.117503751,0.54610252
sample_1543.jpg,24,0.798239307,0.448983044,0.764337088,0.237562372,0.92292828,Other,20,0.19238874,0.787023616,0.96571364,0.718453555,0.291140638,0.943224769,0.124652862,0.820366952,0.24781355,0.788775704,0.263076091,0.525236962,0.326777531,0.22935795,0.373199156
sample_1544.jpg,31,0.544656886,0.130569798,0.509440359,0.148500862,0.906276874,Other,35,0.037138875,0.14602095,0.5610637,0.218615136,0.22378697,0.269158745,0.116429955,0.044670148,0.913085894,0.702006135,0.66265986,0.904766844,0.583013398,0.471425566,0.484871649
sample_1545.jpg,29,0.372918527,0.894113043,0.963267894,0.315484587,0.837079962,Female,20,0.331810169,0.839109807,0.384681917,0.395188768,0.921386126,0.121047925,0.065076166,0.146710493,0.940541935,0.591894554,0.121578853,0.742949497,0.56742076,0.860996875,0.351927454
sample_1546.jpg,42,0.558036531,0.59970486,0.290823636,0.949287467,0.445773085,Male,34,0.540222046,0.576541646,0.512029398,0.032355581,0.348370272,0.717382715,0.110173937,0.722840504,0.232880859,0.630280085,0.520888404,0.957947471,0.055719838,0.097298018,0.964709545
sample_1547.jpg,54,0.660792654,0.380877543,0.655050305,0.354800688,0.21700988,Male,19,0.946170367,0.220702737,0.704395918,0.03558412,0.653452574,0.406131153,0.735071598,0.637951608,0.780926004,0.563623354,0.488286923,0.035099684,0.868416903,0.943630182,0.584933255
sample_1548.jpg,10,0.409695288,0.061929741,0.744362386,0.383410126,0.804400604,Other,34,0.644500859,0.326923072,0.521059896,0.833821393,0.401410585,0.821065827,0.959402318,0.781502288,0.127343868,0.811791396,0.220571993,0.576547484,0.955315124,0.095411608,0.428485285
sample_1549.jpg,28,0.020000837,0.050217167,0.216278047,0.345483715,0.350554134,Other,52,0.095628865,0.497905084,0.140118546,0.031829543,0.138212366,0.255833128,0.040975555,0.42334088,0.018037139,0.874441982,0.181080451,0.618241888,0.598056908,0.124351742,0.433003154
sample_1550.jpg,59,0.512958349,0.888769494,0.827702123,0.582453695,0.839021638,Female,42,0.174815441,0.75937594,0.605832745,0.023203016,0.83146548,0.152679995,0.496262545,0.900108192,0.226805548,0.064557393,0.665834916,0.816287664,0.960390968,0.32066592,0.821946919
sample_1551.jpg,38,0.293933933,0.503208231,0.002843104,0.526931913,0.477013716,Male,52,0.737060415,0.838474826,0.505167019,0.307032196,0.662412622,0.227794437,0.912653699,0.305091941,0.040322283,0.008726601,0.23348214,0.84328831,0.751114877,0.263438093,0.473096019
sample_1552.jpg,10,0.710838806,0.899306015,0.85262769,0.110945388,0.991160611,Male,23,0.23451535,0.772732574,0.270169108,0.509690089,0.090100058,0.676785568,0.955980296,0.485675214,0.002100086,0.851300095,0.816534948,0.930679992,0.524656509,0.850724757,0.69523445
sample_1553.jpg,56,0.983275289,0.210218468,0.183496664,0.859133041,0.818330286,Female,46,0.840258047,0.129757459,0.643525229,0.52459551,0.261744765,0.191137812,0.620623161,0.809046888,0.637038102,0.105450356,0.568696558,0.086216169,0.850075621,0.198519968,0.444357836
sample_1554.jpg,30,0.446160314,0.262804482,0.482312614,0.654156719,0.960634024,Male,41,0.33784703,0.354396616,0.085400062,0.442049689,0.644980261,0.150697323,0.279569394,0.883258834,0.040084185,0.123130032,0.446875618,0.131841566,0.576138291,0.576019571,0.888740166
sample_1555.jpg,37,0.569525005,0.843442123,0.435221714,0.367961469,0.145402553,Other,39,0.910320834,0.386392854,0.427000966,0.863370491,0.584556438,0.648591788,0.198062564,0.093847472,0.283367706,0.889806597,0.341541544,0.531105055,0.542846825,0.139148527,0.180260625
sample_1556.jpg,42,0.044146871,0.82703287,0.216195203,0.924797914,0.724064878,Female,55,0.541346059,0.41184456,0.465639599,0.086756303,0.381256498,0.680891045,0.661311116,0.566053483,0.202814014,0.050264396,0.535321048,0.512064167,0.879599859,0.823898654,0.559699691
sample_1557.jpg,41,0.304256851,0.928968246,0.402569864,0.222207301,0.768054355,Male,23,0.644608986,0.214691307,0.134235123,0.865426118,0.498777059,0.237735099,0.244939606,0.599951278,0.187400169,0.858526218,0.340783442,0.718076748,0.568135192,0.574147156,0.391919368
sample_1558.jpg,34,0.041944273,0.225040836,0.518954665,0.637400403,0.805348372,Female,47,0.567674327,0.797266934,0.579882585,0.977584917,0.342382681,0.439396478,0.426662613,0.060338713,0.523441016,0.1709815,0.046937391,0.487586688,0.09389484,0.547905541,0.376788684
sample_1559.jpg,48,0.361297807,0.35794759,0.746619595,0.464177149,0.562264207,Female,54,0.295175163,0.147460333,0.862861598,0.656654306,0.77467079,0.076166607,0.784142525,0.287419729,0.672840423,0.854246384,0.026607846,0.068269625,0.12674287,0.521065147,0.090540551
sample_1560.jpg,23,0.113632229,0.470206698,0.453043607,0.436070297,0.27594168,Other,54,0.782389171,0.874629385,0.549434295,0.746864588,0.133409226,0.684110539,0.102558722,0.124977434,0.962815733,0.377061801,0.018645691,0.402411676,0.403652766,0.359507567,0.433014525
sample_1561.jpg,52,0.589324048,0.047239967,0.551439323,0.037688018,0.413599287,Other,38,0.725510003,0.87238453,0.221622808,0.497101573,0.818028625,0.398122217,0.034109291,0.654046756,0.92808802,0.195675627,0.474981023,0.693694674,0.457399331,0.334503959,0.168780819
sample_1562.jpg,19,0.763505268,0.410218426,0.428602742,0.001638183,0.019969995,Female,18,0.527442848,0.86083665,0.629266588,0.544521806,0.545604498,0.49957891,0.558694328,0.439628305,0.202084084,0.561868378,0.021486972,0.250066794,0.021818412,0.212644098,0.44069921
sample_1563.jpg,19,0.553904887,0.178800022,0.244954757,0.908860415,0.932988412,Male,31,0.325810183,0.59275684,0.786683733,0.06639567,0.011917216,0.502814692,0.180880726,0.845356812,0.197859942,0.169392614,0.346120747,0.391203806,0.444516071,0.312542412,0.21689059
sample_1564.jpg,18,0.908130166,0.281372506,0.485200217,0.179720955,0.741344703,Male,23,0.947432076,0.470124345,0.948296741,0.144798567,0.029008369,0.054184863,0.145516593,0.698676892,0.52149218,0.697564005,0.569429836,0.026074105,0.57605623,0.977998528,0.065976881
sample_1565.jpg,46,0.903796589,0.536078803,0.592069528,0.476295758,0.864700563,Male,44,0.835352238,0.720340704,0.58889193,0.586085853,0.002894916,0.445153121,0.923468502,0.772936262,0.237320819,0.407282867,0.078445,0.632831568,0.250055292,0.335110541,0.232600531
sample_1566.jpg,15,0.956980296,0.86263278,0.862387384,0.315602499,0.852956525,Female,26,0.444016197,0.080480238,0.908983417,0.812972581,0.767733849,0.235297255,0.032882924,0.070826152,0.046614247,0.038729424,0.300334068,0.255311464,0.182667345,0.886657496,0.374164971
sample_1567.jpg,24,0.466315166,0.222647003,0.973054652,0.495714699,0.973077785,Male,44,0.944086426,0.94552914,0.730311817,0.343072899,0.762285228,0.873540779,0.882767793,0.853965334,0.021428349,0.632561288,0.279334308,0.555568397,0.643880267,0.596820403,0.562819525
sample_1568.jpg,22,0.772135056,0.828008156,0.842483444,0.854196491,0.87488892,Male,23,0.917104124,0.343397112,0.828220177,0.158371149,0.366957527,0.032757836,0.866537413,0.035623538,0.625456503,0.705059833,0.110801126,0.387641345,0.169437297,0.382127755,0.735836467
sample_1569.jpg,29,0.917648441,0.340212895,0.384057502,0.370807612,0.032461296,Other,27,0.794330977,0.122534629,0.769047818,0.87181306,0.352175841,0.737895748,0.537914191,0.652660395,0.278794664,0.131458609,0.048231131,0.135497144,0.635376655,0.408909538,0.515298872
sample_1570.jpg,52,0.546366985,0.386615089,0.023310803,0.154659887,0.564186375,Other,55,0.110659704,0.895047277,0.025234973,0.543126203,0.512848131,0.394541125,0.28046318,0.303921289,0.207454634,0.627761072,0.512985553,0.352152928,0.420723518,0.818933112,0.25316854
sample_1571.jpg,53,0.16724842,0.481652768,0.054454216,0.535510726,0.09847773,Other,41,0.817967238,0.094121224,0.580413493,0.933032086,0.628452171,0.050786155,0.273301078,0.310238778,0.862015753,0.663197172,0.665551395,0.47695638,0.895841878,0.629776782,0.633219895
sample_1572.jpg,53,0.385207103,0.752575256,0.227059058,0.731279547,0.144001692,Female,41,0.316309873,0.173055019,0.202990723,0.77388167,0.12970293,0.032592806,0.351887964,0.800486911,0.960808649,0.676492295,0.147212757,0.498681551,0.169430231,0.350840282,0.191744533
sample_1573.jpg,24,0.177531401,0.563879437,0.407780423,0.61526197,0.299309604,Female,24,0.830821151,0.515050084,0.080958533,0.94298566,0.623578933,0.752262145,0.772795109,0.892317641,0.16042907,0.992552619,0.983959416,0.328248096,0.778418056,0.786280128,0.936749838
sample_1574.jpg,10,0.338770641,0.985748956,0.137466966,0.538556419,0.533964833,Female,47,0.595421843,0.773796088,0.019673706,0.585212131,0.266365383,0.484524849,0.239341034,0.798104956,0.596104199,0.587287251,0.026022139,0.458587022,0.853739945,0.805605485,0.686443927
sample_1575.jpg,52,0.270070844,0.891512195,0.656399295,0.999877626,0.09001352,Male,59,0.129671221,0.748144062,0.917775943,0.335324732,0.499889295,0.629967671,0.995372545,0.769922979,0.598979042,0.322309401,0.689169413,0.389256591,0.641888777,0.353851915,0.630057626
sample_1576.jpg,55,0.209185134,0.943416363,0.192434723,0.099259518,0.098254214,Male,50,0.734132328,0.294796406,0.092721503,0.834352625,0.369954112,0.056682566,0.793589328,0.739930515,0.214249013,0.267377422,0.517776948,0.731446538,0.757938989,0.166966062,0.994013769
sample_1577.jpg,53,0.802481681,0.343026314,0.658427571,0.017145316,0.370128356,Female,53,0.197174771,0.747306467,0.731505281,0.912458995,0.134271671,0.721636989,0.646628471,0.206465429,0.179399863,0.401018336,0.765140605,0.616118151,0.297769189,0.507313424,0.837719888
sample_1578.jpg,56,0.18664213,0.991452757,0.117718202,0.704872429,0.07711625,Male,34,0.944651426,0.346691293,0.309982179,0.690367281,0.673882974,0.811737503,0.731573913,0.756869431,0.168453344,0.485867651,0.202686819,0.23714847,0.391362768,0.699689057,0.266548633
sample_1579.jpg,48,0.245515165,0.125737555,0.903223651,0.159313332,0.151079247,Male,21,0.350723562,0.796673758,0.671912094,0.273892911,0.348002955,0.836506366,0.285796712,0.985739853,0.410507675,0.951728543,0.942765897,0.374363427,0.826124019,0.869613018,0.693160343
sample_1580.jpg,23,0.847232854,0.282924322,0.796254946,0.148979552,0.885458267,Male,21,0.190808424,0.151498755,0.742356105,0.535630574,0.633743107,0.672073864,0.154657261,0.99281093,0.046370236,0.63046273,0.30585599,0.786378908,0.698264205,0.244363352,0.118897062
sample_1581.jpg,50,0.704463653,0.364782552,0.807018146,0.115932553,0.400401753,Other,24,0.997402098,0.263915376,0.325247191,0.995598652,0.871915958,0.752791007,0.105394998,0.353550509,0.920802774,0.723270162,0.452844099,0.359999652,0.57010767,0.743481352,0.179898364
sample_1582.jpg,43,0.68379685,0.002543754,0.820397781,0.478598258,0.73825738,Female,27,0.10566668,0.786397073,0.174115937,0.128145486,0.779340093,0.658905513,0.64158161,0.077758832,0.662721736,0.05651521,0.663846202,0.162812276,0.363543347,0.546636378,0.377507273
sample_1583.jpg,27,0.84411937,0.87614716,0.04774581,0.435913053,0.7357043,Female,53,0.464277927,0.831127982,0.633940602,0.021336242,0.784373045,0.911772068,0.416470093,0.139838782,0.040501845,0.136843847,0.606979349,0.203881964,0.641263772,0.396306871,0.161098262
sample_1584.jpg,16,0.804048908,0.619577476,0.564298318,0.463932844,0.433140938,Other,55,0.160640257,0.022900799,0.124127826,0.932076977,0.71273155,0.142323437,0.565517421,0.281631209,0.022147844,0.496684778,0.454357362,0.094998091,0.199542989,0.056997245,0.047780481
sample_1585.jpg,22,0.356622825,0.919994899,0.606195027,0.196839513,0.996840707,Female,56,0.017260118,0.182403763,0.798141036,0.901886143,0.730608974,0.048008848,0.059086913,0.267031429,0.273776147,0.437928282,0.793085416,0.825875278,0.568575697,0.624265299,0.455547448
sample_1586.jpg,32,0.2284284,0.351028193,0.048767706,0.013678009,0.450310501,Other,56,0.771722194,0.369709817,0.410584831,0.821344089,0.222935715,0.37813912,0.787618268,0.683050728,0.888814459,0.451232071,0.309488155,0.949047865,0.42524132,0.041461689,0.926982505
